movie_id,release_year,release_month,release_day
2769,1951,Agosto,Miércoles
13320,1957,Febrero,Miércoles
164,1961,Octubre,Jueves
426,1958,Mayo,Viernes
567,1954,Agosto,Domingo
3078,1934,Febrero,Jueves
13528,1944,Mayo,Jueves
28288,1934,Octubre,Viernes
213,1959,Julio,Martes
284,1960,Junio,Miércoles
239,1959,Marzo,Miércoles
4808,1963,Diciembre,Jueves
289,1942,Noviembre,Jueves
963,1941,Noviembre,Martes
11113,1964,Octubre,Miércoles
6620,1954,Septiembre,Martes
804,1953,Septiembre,Miércoles
26531,1939,Marzo,Viernes
909,1944,Noviembre,Jueves
630,1939,Agosto,Martes
770,1939,Diciembre,Viernes
31044,1982,Octubre,Viernes
599,1950,Agosto,Jueves
15,1941,Abril,Miércoles
62,1968,Abril,Miércoles
121357,1947,Agosto,Miércoles
705,1950,Noviembre,Jueves
22490,1939,Enero,Domingo
223,1940,Abril,Viernes
25670,1940,Agosto,Viernes
303,1946,Agosto,Jueves
4174,1945,Diciembre,Viernes
8356,1957,Julio,Jueves
381,1955,Agosto,Miércoles
20758,1950,Junio,Viernes
29376,1953,Agosto,Viernes
1859,1939,Octubre,Viernes
18299,1957,Junio,Domingo
17281,1958,Abril,Martes
64382,1958,Enero,Miércoles
10907,1938,Mayo,Viernes
32093,1940,Noviembre,Viernes
1939,1944,Octubre,Miércoles
22292,1947,Junio,Jueves
3598,1937,Septiembre,Miércoles
3080,1935,Septiembre,Viernes
198,1942,Marzo,Jueves
13562,1936,Septiembre,Jueves
1712,1956,Octubre,Miércoles
220,1955,Marzo,Miércoles
3529,1934,Mayo,Viernes
3085,1940,Enero,Jueves
2897,1956,Octubre,Miércoles
1585,1946,Diciembre,Viernes
3083,1939,Octubre,Jueves
900,1938,Febrero,Viernes
43795,1941,Abril,Jueves
85638,1926,Agosto,Lunes
50001,1943,Junio,Martes
43905,1934,Julio,Viernes
22688,1946,Septiembre,Viernes
23114,1936,Marzo,Viernes
26378,1939,Enero,Sábado
40206,1949,Diciembre,Sábado
22356,1947,Febrero,Sábado
260,1935,Junio,Sábado
43488,1945,Diciembre,Martes
22613,1943,Febrero,Viernes
10331,1968,Octubre,Martes
488,1951,Diciembre,Lunes
22733,1953,Noviembre,Martes
261,1958,Febrero,Lunes
57575,1954,Enero,Viernes
32574,1941,Marzo,Miércoles
22657,1938,Junio,Martes
76464,1937,Septiembre,Jueves
22649,1932,Diciembre,Jueves
176841,1936,Marzo,Viernes
125587,1996,Octubre,Viernes
39448,1985,Enero,Martes
52855,1997,Febrero,Miércoles
39940,1955,Noviembre,Viernes
172868,1995,Enero,Jueves
85328,1996,Julio,Viernes
124632,1995,Enero,Domingo
11076,1996,Septiembre,Viernes
63945,1997,Abril,Lunes
58985,1996,Septiembre,Viernes
890,1995,Septiembre,Viernes
10861,1996,Septiembre,Viernes
1770,1996,Octubre,Viernes
44465,1996,Septiembre,Viernes
2033,1996,Octubre,Viernes
18203,1996,Septiembre,Viernes
9333,1996,Septiembre,Viernes
47260,1996,Enero,Miércoles
9400,1996,Noviembre,Miércoles
9401,1996,Septiembre,Miércoles
12241,1996,Septiembre,Viernes
25739,1979,Agosto,Miércoles
161806,1996,Octubre,Viernes
11306,1996,Septiembre,Viernes
9625,1996,Octubre,Viernes
10680,1996,Octubre,Viernes
6346,1996,Octubre,Viernes
18660,1975,Julio,Martes
35115,1955,Mayo,Miércoles
14821,1975,Marzo,Viernes
14136,1968,Diciembre,Domingo
10869,1974,Febrero,Jueves
22660,1957,Diciembre,Miércoles
19186,1961,Junio,Lunes
31102,1960,Mayo,Jueves
6878,1993,Febrero,Miércoles
15944,1959,Marzo,Jueves
18444,1960,Diciembre,Miércoles
20723,1965,Diciembre,Jueves
173,1954,Diciembre,Jueves
864,1993,Septiembre,Jueves
24795,1994,Julio,Viernes
11224,1950,Marzo,Sábado
81310,1968,Diciembre,Viernes
15947,1944,Julio,Viernes
9078,1963,Diciembre,Miércoles
29682,1948,Noviembre,Lunes
8367,1991,Junio,Viernes
433,1964,Agosto,Jueves
11360,1941,Octubre,Miércoles
11114,1977,Noviembre,Jueves
12335,1971,Octubre,Jueves
12092,1951,Julio,Martes
10948,1981,Julio,Viernes
11229,1996,Agosto,Viernes
15121,1965,Marzo,Martes
562,1988,Julio,Viernes
10163,1992,Marzo,Jueves
48862,1996,Septiembre,Miércoles
117036,1995,Septiembre,Miércoles
47199,1996,Noviembre,Viernes
11159,1996,Mayo,Viernes
9591,1996,Octubre,Viernes
30500,1996,Octubre,Viernes
41843,1996,Septiembre,Miércoles
55058,1996,Mayo,Viernes
10938,1996,Junio,Viernes
11412,1996,Octubre,Viernes
10586,1996,Octubre,Viernes
42314,1996,Octubre,Viernes
27845,1996,Octubre,Viernes
108365,1996,Septiembre,Lunes
23223,1996,Enero,Viernes
49471,1996,Octubre,Miércoles
38153,1997,Enero,Viernes
25147,1996,Febrero,Martes
9716,1996,Diciembre,Viernes
43777,1996,Febrero,Sábado
454,1996,Octubre,Jueves
10218,1996,Octubre,Viernes
819,1996,Octubre,Viernes
38191,1996,Mayo,Miércoles
56830,1996,Diciembre,Martes
11238,1996,Mayo,Lunes
27256,1952,Febrero,Lunes
31530,1937,Mayo,Viernes
66473,1937,Noviembre,Viernes
28120,1947,Julio,Martes
1834,1944,Diciembre,Sábado
26282,1952,Abril,Miércoles
37218,1993,Octubre,Viernes
252,1971,Junio,Martes
116356,1994,Enero,Viernes
16372,1961,Diciembre,Lunes
11561,1973,Diciembre,Lunes
11302,1971,Abril,Miércoles
623,1988,Julio,Viernes
583,1979,Agosto,Viernes
12614,1982,Abril,Domingo
21711,1972,Agosto,Miércoles
11575,1965,Julio,Jueves
475,1967,Julio,Martes
11331,1958,Octubre,Martes
521,1954,Mayo,Sábado
21202,1995,Noviembre,Miércoles
88,1987,Agosto,Viernes
500,1992,Septiembre,Miércoles
792,1986,Diciembre,Jueves
8491,1989,Julio,Miércoles
402,1992,Marzo,Viernes
10537,1991,Marzo,Viernes
11386,1992,Septiembre,Miércoles
9504,1992,Septiembre,Martes
15764,1982,Diciembre,Miércoles
601,1982,Abril,Sábado
67365,1994,Noviembre,Lunes
25842,1938,Diciembre,Viernes
2119,1990,Junio,Miércoles
744,1986,Mayo,Viernes
136311,1996,Septiembre,Jueves
221,1955,Octubre,Jueves
702,1951,Septiembre,Martes
25750,1996,Octubre,Martes
17642,1996,Septiembre,Viernes
427043,1996,Octubre,Jueves
146341,1995,Septiembre,Martes
9305,1996,Mayo,Lunes
37616,1995,Septiembre,Jueves
11112,1996,Octubre,Viernes
21612,1996,Enero,Viernes
141210,2013,Octubre,Sábado
102461,1995,Mayo,Lunes
36998,1996,Enero,Lunes
200383,1996,Enero,Miércoles
116844,1997,Marzo,Viernes
1630,1996,Octubre,Sábado
26626,1995,Octubre,Domingo
124837,1996,Junio,Miércoles
11816,1981,Diciembre,Viernes
11843,1975,Mayo,Miércoles
10379,1991,Abril,Viernes
2756,1989,Agosto,Miércoles
790,1980,Febrero,Viernes
1103,1981,Mayo,Viernes
11298,1981,Abril,Viernes
4480,1986,Agosto,Miércoles
4481,1986,Noviembre,Miércoles
49688,1993,Enero,Viernes
10765,1980,Octubre,Lunes
762,1975,Marzo,Jueves
44497,1996,Julio,Viernes
85588,1995,Septiembre,Sábado
278621,1996,Septiembre,Viernes
99479,1996,Septiembre,Viernes
55049,1996,Mayo,Miércoles
124829,1996,Septiembre,Viernes
79306,1996,Octubre,Jueves
356054,1995,Septiembre,Lunes
10548,1996,Octubre,Viernes
531,1993,Diciembre,Viernes
104931,1995,Marzo,Miércoles
4483,1982,Mayo,Miércoles
18919,1994,Septiembre,Sábado
31556,1948,Noviembre,Miércoles
26167,1948,Mayo,Miércoles
26174,1947,Diciembre,Lunes
61461,1944,Octubre,Viernes
117500,1946,Septiembre,Jueves
218713,1935,Septiembre,Martes
217802,1935,Abril,Sábado
127973,1934,Febrero,Viernes
659,1979,Mayo,Miércoles
30892,1972,Septiembre,Miércoles
86369,1994,Marzo,Miércoles
8074,1967,Marzo,Viernes
124676,1996,Octubre,Sábado
38554,1996,Noviembre,Viernes
49763,1996,Noviembre,Viernes
41326,1990,Septiembre,Viernes
36555,1995,Mayo,Miércoles
10608,1992,Septiembre,Viernes
11216,1988,Noviembre,Jueves
7452,1989,Septiembre,Domingo
64567,1994,Mayo,Miércoles
892,1991,Abril,Miércoles
1600,1991,Mayo,Miércoles
26561,1991,Noviembre,Miércoles
975,1957,Septiembre,Miércoles
18129,1990,Septiembre,Viernes
54405,1991,Diciembre,Viernes
150823,1997,Octubre,Jueves
409,1996,Noviembre,Jueves
38251,1991,Enero,Jueves
10161,1989,Julio,Viernes
1412,1989,Agosto,Viernes
41768,1992,Diciembre,Viernes
10409,1992,Agosto,Jueves
14285,1988,Agosto,Domingo
2469,1989,Diciembre,Martes
10174,1991,Mayo,Viernes
31225,1990,Marzo,Martes
510,1975,Noviembre,Martes
11455,1978,Enero,Domingo
1891,1980,Mayo,Sábado
2493,1987,Septiembre,Viernes
85,1981,Junio,Viernes
68,1985,Febrero,Miércoles
679,1986,Julio,Viernes
429,1966,Diciembre,Viernes
13446,1987,Enero,Jueves
389,1957,Marzo,Lunes
947,1962,Diciembre,Lunes
185,1971,Diciembre,Sábado
595,1962,Diciembre,Martes
28,1979,Agosto,Miércoles
335,1968,Diciembre,Sábado
1892,1983,Mayo,Lunes
144,1987,Enero,Jueves
1092,1949,Agosto,Miércoles
769,1990,Septiembre,Miércoles
348,1979,Mayo,Viernes
766,1992,Octubre,Viernes
175,1988,Mayo,Miércoles
11645,1985,Junio,Sábado
10835,1989,Julio,Jueves
539,1960,Junio,Jueves
525,1980,Junio,Martes
240,1974,Diciembre,Viernes
600,1987,Junio,Viernes
530,1990,Mayo,Viernes
10705,1989,Octubre,Jueves
279,1984,Octubre,Viernes
3109,1952,Julio,Lunes
311,1984,Febrero,Jueves
1578,1980,Noviembre,Viernes
703,1977,Abril,Martes
9549,1983,Octubre,Jueves
1398,1979,Abril,Lunes
387,1981,Septiembre,Miércoles
9277,1973,Diciembre,Martes
343,1971,Diciembre,Lunes
37291,1990,Septiembre,Domingo
490,1957,Febrero,Sábado
11235,1983,Febrero,Jueves
218,1984,Octubre,Viernes
763,1992,Agosto,Jueves
9665,1989,Diciembre,Viernes
18971,1991,Febrero,Viernes
696,1979,Abril,Miércoles
379,1990,Septiembre,Viernes
207,1989,Junio,Viernes
37247,1967,Diciembre,Jueves
1480,1958,Abril,Miércoles
9322,1990,Febrero,Miércoles
826,1957,Octubre,Miércoles
422,1963,Febrero,Jueves
829,1974,Junio,Jueves
828,1951,Septiembre,Lunes
3090,1948,Enero,Sábado
9964,1987,Diciembre,Martes
3063,1933,Noviembre,Viernes
13667,1985,Octubre,Viernes
694,1980,Mayo,Jueves
235,1986,Agosto,Viernes
832,1931,Mayo,Lunes
765,1987,Marzo,Viernes
5925,1963,Junio,Jueves
11778,1978,Diciembre,Viernes
4485,1981,Marzo,Miércoles
137,1993,Febrero,Jueves
33,1992,Agosto,Viernes
982,1962,Octubre,Miércoles
8428,1990,Agosto,Miércoles
212,1944,Septiembre,Sábado
105,1985,Julio,Miércoles
1633,1991,Diciembre,Viernes
11202,1970,Enero,Domingo
1554,1986,Mayo,Jueves
149,1988,Julio,Sábado
8009,1986,Marzo,Viernes
903,1967,Junio,Jueves
11673,1990,Marzo,Miércoles
3034,1974,Diciembre,Domingo
339,1991,Octubre,Jueves
10404,1991,Diciembre,Viernes
914,1940,Octubre,Martes
756,1940,Noviembre,Miércoles
288,1952,Marzo,Jueves
910,1946,Agosto,Viernes
2640,1988,Octubre,Sábado
16633,1980,Octubre,Jueves
665,1959,Diciembre,Sábado
11031,1984,Mayo,Viernes
11314,1982,Junio,Domingo
15143,1987,Febrero,Viernes
89,1989,Mayo,Miércoles
10322,1979,Diciembre,Miércoles
783,1982,Noviembre,Martes
10644,1988,Febrero,Viernes
11257,1985,Diciembre,Viernes
14370,1985,Agosto,Miércoles
12104,1982,Julio,Miércoles
625,1984,Noviembre,Viernes
8816,1985,Diciembre,Jueves
830,1956,Marzo,Jueves
2323,1989,Abril,Viernes
983,1975,Diciembre,Miércoles
642,1969,Septiembre,Martes
655,1984,Mayo,Sábado
10341,1991,Septiembre,Jueves
639,1989,Julio,Viernes
266022,1996,Octubre,Viernes
168450,1995,Enero,Domingo
30180,1996,Noviembre,Viernes
31388,1996,Noviembre,Viernes
41801,1996,Enero,Lunes
66034,1996,Noviembre,Viernes
348138,1996,Noviembre,Viernes
96288,1996,Febrero,Lunes
61536,1996,Diciembre,Martes
18762,1995,Septiembre,Viernes
331367,1996,Septiembre,Jueves
8077,1992,Mayo,Viernes
814,1981,Agosto,Viernes
41671,1992,Julio,Jueves
27214,1983,Noviembre,Viernes
52263,1996,Octubre,Miércoles
33519,1993,Septiembre,Miércoles
16235,1982,Septiembre,Viernes
11449,1979,Julio,Viernes
41848,1989,Diciembre,Viernes
25944,1974,Agosto,Martes
24913,1986,Marzo,Jueves
49126,1977,Abril,Miércoles
32076,1987,Junio,Martes
571,1963,Marzo,Jueves
8851,1958,Septiembre,Viernes
37843,1980,Septiembre,Lunes
32146,1991,Agosto,Viernes
30346,1945,Mayo,Viernes
6114,1992,Noviembre,Viernes
229,1935,Abril,Domingo
13549,1976,Octubre,Lunes
9529,1992,Octubre,Viernes
1598,1991,Noviembre,Viernes
11349,1962,Abril,Jueves
7340,1976,Noviembre,Miércoles
6217,1982,Abril,Viernes
377,1984,Noviembre,Miércoles
653,1922,Marzo,Miércoles
28198,1988,Septiembre,Jueves
794,1976,Junio,Domingo
31640,1996,Octubre,Jueves
8744,1996,Septiembre,Lunes
25189,1996,Noviembre,Viernes
145,1996,Mayo,Lunes
2212,1997,Enero,Viernes
199,1996,Noviembre,Jueves
7863,1996,Enero,Domingo
12498,1996,Agosto,Viernes
9279,1996,Noviembre,Viernes
53234,1982,Octubre,Jueves
17204,1996,Diciembre,Martes
21539,1996,Diciembre,Viernes
85589,1995,Septiembre,Viernes
12709,1996,Mayo,Jueves
20539,1996,Noviembre,Miércoles
11674,1996,Noviembre,Domingo
199512,1951,Junio,Viernes
64900,1994,Mayo,Miércoles
1573,1990,Julio,Lunes
152,1979,Diciembre,Jueves
174,1991,Diciembre,Jueves
172,1989,Junio,Viernes
154,1982,Junio,Jueves
157,1984,Mayo,Jueves
168,1986,Noviembre,Martes
364,1992,Junio,Viernes
11967,1988,Agosto,Viernes
9086,1990,Agosto,Miércoles
621,1978,Julio,Viernes
9037,1982,Junio,Viernes
10173,1990,Octubre,Viernes
55687,1996,Noviembre,Viernes
168535,1996,Septiembre,Miércoles
8845,1992,Octubre,Jueves
46681,1958,Septiembre,Lunes
578,1975,Junio,Miércoles
579,1978,Junio,Viernes
17692,1983,Marzo,Miércoles
17795,1996,Diciembre,Viernes
75,1996,Diciembre,Jueves
13891,1996,Diciembre,Viernes
9390,1996,Diciembre,Viernes
378,1987,Marzo,Domingo
10896,1987,Marzo,Viernes
2322,1992,Septiembre,Miércoles
41240,1996,Diciembre,Domingo
26949,1996,Diciembre,Miércoles
9819,1996,Diciembre,Miércoles
49799,1996,Diciembre,Jueves
31908,1996,Diciembre,Viernes
46027,1996,Octubre,Martes
3179,1996,Diciembre,Domingo
1802,1995,Agosto,Miércoles
4232,1996,Diciembre,Viernes
9361,1992,Septiembre,Viernes
2928,1996,Diciembre,Miércoles
30285,1996,Diciembre,Miércoles
10549,1996,Diciembre,Miércoles
58102,1996,Diciembre,Miércoles
18451,1996,Diciembre,Viernes
27265,1996,Diciembre,Miércoles
49935,1996,Agosto,Miércoles
8818,1996,Diciembre,Sábado
36758,1996,Octubre,Viernes
36040,1971,Julio,Jueves
74239,1996,Febrero,Jueves
9415,1997,Abril,Viernes
55146,1995,Agosto,Martes
303693,1996,Agosto,Domingo
12145,1997,Enero,Viernes
42424,1997,Enero,Viernes
34314,1997,Enero,Jueves
2892,1995,Septiembre,Sábado
9404,1996,Febrero,Sábado
85242,1996,Junio,Sábado
9622,1997,Enero,Viernes
8860,1997,Enero,Jueves
197537,1994,Mayo,Sábado
66597,1980,Noviembre,Viernes
14832,1993,Febrero,Sábado
9619,1997,Febrero,Viernes
40506,1997,Enero,Miércoles
31000,1993,Marzo,Viernes
4104,1993,Abril,Viernes
26306,1997,Enero,Viernes
203829,1996,Noviembre,Jueves
43775,1995,Enero,Domingo
14908,1997,Abril,Viernes
784,1996,Mayo,Domingo
12489,1997,Enero,Miércoles
168283,1996,Noviembre,Viernes
16448,1996,Enero,Miércoles
55936,1996,Marzo,Viernes
17894,1997,Febrero,Viernes
28059,1996,Febrero,Miércoles
58911,1996,Diciembre,Jueves
17949,1997,Febrero,Viernes
1968,1997,Febrero,Viernes
61563,1997,Febrero,Viernes
66,1997,Febrero,Viernes
20735,1997,Febrero,Viernes
11419,1997,Febrero,Jueves
333165,1997,Febrero,Viernes
25796,1997,Abril,Viernes
638,1997,Enero,Miércoles
25624,1997,Febrero,Viernes
9366,1997,Febrero,Jueves
60083,1996,Noviembre,Miércoles
21915,1997,Febrero,Miércoles
90928,1997,Marzo,Martes
50091,1997,Marzo,Viernes
18420,1997,Marzo,Viernes
19952,1997,Enero,Miércoles
9446,1997,Marzo,Viernes
28005,1996,Septiembre,Miércoles
9403,1997,Marzo,Viernes
27322,1997,Marzo,Viernes
10003,1997,Abril,Jueves
9311,1997,Febrero,Jueves
11844,1996,Mayo,Sábado
884,1996,Julio,Miércoles
49806,1996,Enero,Lunes
1624,1997,Marzo,Viernes
88423,1996,Marzo,Jueves
16052,1997,Marzo,Viernes
4477,1997,Marzo,Miércoles
24662,1997,Marzo,Miércoles
18423,1997,Marzo,Viernes
76996,1996,Agosto,Jueves
6499,1997,Marzo,Jueves
50512,1997,Abril,Viernes
9405,1997,Abril,Viernes
12723,1997,Abril,Viernes
9360,1997,Abril,Viernes
9434,1997,Abril,Viernes
118991,1997,Abril,Viernes
21626,1996,Septiembre,Sábado
13982,1997,Abril,Viernes
93946,1996,Junio,Lunes
77223,1997,Abril,Viernes
31465,1997,Abril,Viernes
12793,1997,Febrero,Sábado
102878,1997,Abril,Viernes
105763,1996,Junio,Jueves
9611,1997,Abril,Viernes
47694,1996,Mayo,Jueves
10357,1997,Abril,Viernes
9977,1996,Junio,Viernes
816,1997,Mayo,Viernes
2163,1997,Mayo,Viernes
124680,1996,Septiembre,Lunes
16399,1997,Mayo,Viernes
124843,1996,Septiembre,Martes
31017,1997,Enero,Miércoles
24645,1992,Enero,Miércoles
49478,1997,Mayo,Viernes
12499,1997,Mayo,Viernes
18,1997,Mayo,Miércoles
68545,1996,Enero,Lunes
1811,1997,Mayo,Viernes
109614,1996,Agosto,Domingo
60082,1997,Mayo,Miércoles
53023,1965,Febrero,Miércoles
64802,1997,Mayo,Viernes
11239,1996,Enero,Sábado
50850,1997,Mayo,Viernes
15321,1997,Abril,Viernes
2058,1997,Mayo,Viernes
9450,1996,Noviembre,Viernes
125021,1997,Mayo,Viernes
330,1997,Mayo,Viernes
38523,1996,Septiembre,Martes
16375,1996,Septiembre,Viernes
33660,1996,Noviembre,Sábado
59232,1996,Noviembre,Miércoles
45671,1995,Septiembre,Jueves
17770,1997,Mayo,Viernes
15170,1997,Junio,Viernes
1701,1997,Junio,Domingo
201445,1996,Enero,Lunes
26422,1996,Mayo,Domingo
124642,1995,Diciembre,Miércoles
1639,1997,Junio,Viernes
49235,1997,Junio,Viernes
106129,1996,Octubre,Viernes
291634,1997,Junio,Viernes
107743,1996,Octubre,Viernes
415,1997,Junio,Viernes
47686,1997,Enero,Miércoles
65889,1997,Marzo,Jueves
11103,1996,Noviembre,Jueves
11970,1997,Junio,Jueves
34941,1997,Junio,Viernes
407992,1996,Septiembre,Martes
8874,1997,Junio,Jueves
17991,1992,Enero,Miércoles
11956,1996,Abril,Miércoles
266,1963,Octubre,Lunes
754,1997,Junio,Viernes
37567,1997,Junio,Viernes
43771,1996,Junio,Miércoles
124834,1995,Junio,Jueves
249358,1996,Enero,Jueves
111367,1996,Noviembre,Miércoles
607,1997,Julio,Miércoles
18080,1997,Julio,Miércoles
38225,1997,Julio,Miércoles
17834,1997,Julio,Viernes
686,1997,Julio,Viernes
65046,1996,Octubre,Jueves
4421,1997,Agosto,Viernes
9387,1982,Abril,Viernes
10603,1997,Julio,Martes
2142,1997,Agosto,Viernes
8413,1997,Agosto,Viernes
10336,1997,Julio,Jueves
20737,1997,Agosto,Viernes
9413,1997,Agosto,Viernes
14585,1997,Enero,Domingo
18519,1997,Agosto,Viernes
49462,1997,Junio,Domingo
8834,1997,Agosto,Jueves
9458,1998,Enero,Viernes
8854,1997,Agosto,Viernes
38295,1997,Agosto,Viernes
22073,1997,Agosto,Miércoles
37244,1997,Agosto,Viernes
4961,1997,Agosto,Viernes
9416,1997,Agosto,Viernes
26180,1997,Agosto,Viernes
17832,1997,Agosto,Viernes
9772,1997,Julio,Viernes
6072,1997,Julio,Martes
1669,1990,Marzo,Viernes
468,1991,Octubre,Jueves
32519,1997,Julio,Viernes
108401,1997,Julio,Miércoles
10806,1997,Septiembre,Miércoles
9433,1997,Septiembre,Sábado
6623,1997,Septiembre,Viernes
2118,1997,Septiembre,Viernes
978,1997,Septiembre,Viernes
9437,1997,Octubre,Viernes
29461,1997,Septiembre,Viernes
56651,1997,Septiembre,Viernes
10351,1997,Septiembre,Viernes
66588,1997,Septiembre,Miércoles
2649,1997,Septiembre,Viernes
14289,1997,Septiembre,Viernes
10155,1997,Octubre,Viernes
75250,1997,Octubre,Viernes
20457,1997,Octubre,Viernes
18355,1997,Septiembre,Domingo
33657,1997,Agosto,Miércoles
55306,1997,Junio,Viernes
68924,1997,Septiembre,Sábado
36434,1997,Abril,Martes
2255,1997,Abril,Viernes
28353,1997,Agosto,Miércoles
9427,1997,Agosto,Miércoles
172545,1996,Noviembre,Viernes
17589,1997,Julio,Viernes
3597,1997,Octubre,Viernes
1813,1997,Octubre,Viernes
36797,1997,Octubre,Viernes
12628,1997,Octubre,Viernes
33344,1997,Octubre,Viernes
25099,1997,Octubre,Viernes
45019,1997,Octubre,Viernes
63437,1997,Agosto,Sábado
62422,1997,Octubre,Miércoles
782,1997,Septiembre,Domingo
29911,1997,Enero,Miércoles
9827,1998,Enero,Viernes
1959,1998,Enero,Viernes
251481,1997,Octubre,Viernes
8067,1997,Octubre,Viernes
125052,1997,Enero,Martes
45153,1997,Septiembre,Domingo
10871,1997,Octubre,Viernes
14398,1997,Octubre,Miércoles
10890,1981,Junio,Jueves
99002,1997,Enero,Miércoles
1281,1997,Julio,Jueves
32332,1997,Enero,Miércoles
9770,1997,Noviembre,Viernes
12616,1997,Noviembre,Viernes
34838,1997,Noviembre,Viernes
14905,1997,Mayo,Viernes
14583,1997,Agosto,Domingo
11975,1997,Noviembre,Martes
4995,1997,Septiembre,Jueves
9281,1985,Febrero,Viernes
45928,1997,Noviembre,Viernes
563,1997,Noviembre,Jueves
61337,1997,Octubre,Viernes
19931,1993,Septiembre,Miércoles
31535,1998,Marzo,Viernes
10215,1998,Abril,Jueves
9823,1997,Noviembre,Viernes
37165,1998,Junio,Jueves
45609,1997,Noviembre,Viernes
38904,1997,Septiembre,Lunes
45565,1996,Agosto,Miércoles
9407,1997,Octubre,Jueves
4824,1997,Noviembre,Viernes
9444,1997,Noviembre,Jueves
9414,1997,Noviembre,Viernes
8078,1997,Noviembre,Miércoles
29938,1996,Enero,Lunes
11831,1997,Diciembre,Miércoles
2895,1997,Octubre,Jueves
39177,1997,Septiembre,Miércoles
19601,1997,Noviembre,Miércoles
124606,1995,Septiembre,Sábado
42832,1997,Diciembre,Viernes
22797,1997,Julio,Domingo
2639,1997,Agosto,Martes
9574,1997,Noviembre,Miércoles
10371,1997,Diciembre,Jueves
489,1997,Diciembre,Viernes
167738,1997,Diciembre,Miércoles
293820,1997,Noviembre,Miércoles
9714,1997,Diciembre,Viernes
102406,1997,Diciembre,Viernes
170430,1997,Noviembre,Martes
8197,1997,Noviembre,Viernes
6283,1997,Diciembre,Viernes
279698,1996,Enero,Lunes
49728,1997,Enero,Miércoles
64562,1995,Septiembre,Viernes
4233,1997,Diciembre,Martes
191874,1997,Enero,Miércoles
10217,1997,Mayo,Miércoles
438108,1997,Diciembre,Martes
597,1997,Noviembre,Martes
714,1997,Diciembre,Jueves
52537,1996,Noviembre,Jueves
12799,1996,Septiembre,Miércoles
62394,1997,Diciembre,Jueves
9922,1997,Diciembre,Jueves
547,1998,Mayo,Jueves
25994,1997,Diciembre,Sábado
184,1997,Diciembre,Miércoles
9746,1997,Diciembre,Jueves
9438,1997,Diciembre,Jueves
115,1998,Marzo,Viernes
26941,1997,Diciembre,Viernes
27103,1997,Mayo,Miércoles
9410,1998,Enero,Lunes
32302,1998,Abril,Viernes
216794,1999,Mayo,Martes
88863,1998,Febrero,Viernes
154821,1998,Enero,Miércoles
41417,1998,Enero,Jueves
12538,1998,Febrero,Viernes
586,1997,Diciembre,Jueves
2666,1998,Febrero,Viernes
46338,1996,Diciembre,Jueves
54007,1997,Enero,Jueves
11258,1998,Enero,Viernes
9490,1998,Enero,Viernes
9411,1998,Enero,Viernes
25719,1997,Agosto,Viernes
9033,1998,Enero,Martes
11220,1995,Septiembre,Miércoles
21253,1997,Mayo,Jueves
6116,1997,Diciembre,Viernes
9457,1998,Enero,Viernes
281289,1998,Mayo,Lunes
43911,1998,Noviembre,Martes
39424,1998,Abril,Viernes
44361,1997,Febrero,Jueves
11702,1998,Febrero,Viernes
2923,1998,Noviembre,Sábado
12238,1997,Abril,Miércoles
11568,1998,Febrero,Jueves
41577,1995,Enero,Domingo
66894,1998,Marzo,Viernes
11003,1998,Febrero,Viernes
10153,1998,Febrero,Viernes
49645,1998,Febrero,Viernes
47112,1997,Enero,Miércoles
102732,1997,Abril,Viernes
30949,1998,Febrero,Viernes
2898,1997,Diciembre,Viernes
9558,1990,Julio,Miércoles
83593,1998,Marzo,Miércoles
320011,1998,Marzo,Viernes
26269,1998,Marzo,Viernes
11808,1998,Marzo,Viernes
6970,1998,Agosto,Jueves
47452,1997,Enero,Miércoles
